CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
311833168489998,219013949020004,,2014,72,2,147,248,2,2,,1,1,,1000,,,,,2015-03-11 14:22:34,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833169489998,219013949020004,,2014,72,2,147,248,3,2,,1,1,,1000,,,,,2015-03-11 14:22:34,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833170489998,219013949020004,,2014,72,2,147,248,4,2,,1,1,,1000,,,,,2015-03-11 14:22:34,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832852489998,219013884020004,,2014,72,2,147,249,1,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832853489998,219013884020004,,2014,72,2,147,249,2,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832854489998,219013884020004,,2014,72,2,147,249,3,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832855489998,219013884020004,,2014,72,2,147,249,4,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832977489998,219013911020004,,2014,72,2,147,250,1,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832978489998,219013911020004,,2014,72,2,147,250,2,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832979489998,219013911020004,,2014,72,2,147,250,3,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832980489998,219013911020004,,2014,72,2,147,250,4,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833042489998,219013924020004,,2014,72,2,147,251,1,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833043489998,219013924020004,,2014,72,2,147,251,2,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833044489998,219013924020004,,2014,72,2,147,251,3,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833045489998,219013924020004,,2014,72,2,147,251,4,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832257489998,219013723020004,,2014,72,2,147,252,1,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832258489998,219013723020004,,2014,72,2,147,252,2,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832259489998,219013723020004,,2014,72,2,147,252,3,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832260489998,219013723020004,,2014,72,2,147,252,4,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311807619489998,219013692020004,,2014,72,2,147,253,1,1,,1,1,,1000,0,0,0.0,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311807620489998,219013692020004,,2014,72,2,147,253,2,1,,1,1,,1000,10,100,0.0,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311807621489998,219013692020004,,2014,72,2,147,253,3,1,,1,1,,1000,0,0,0.0,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311807622489998,219013692020004,,2014,72,2,147,253,4,1,,1,1,,1000,0,0,0.0,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833067489998,219013929020004,,2014,72,2,147,254,1,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833068489998,219013929020004,,2014,72,2,147,254,2,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833069489998,219013929020004,,2014,72,2,147,254,3,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311833070489998,219013929020004,,2014,72,2,147,254,4,2,,1,1,,1000,,,,,2015-03-11 14:22:33,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832242489998,219013720020004,,2014,72,2,147,255,1,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832243489998,219013720020004,,2014,72,2,147,255,2,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832244489998,219013720020004,,2014,72,2,147,255,3,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832245489998,219013720020004,,2014,72,2,147,255,4,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832312489998,219013734020004,,2014,72,2,147,256,1,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832313489998,219013734020004,,2014,72,2,147,256,2,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832314489998,219013734020004,,2014,72,2,147,256,3,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832315489998,219013734020004,,2014,72,2,147,256,4,2,,1,1,,1000,,,,,2015-03-11 14:22:29,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832532489998,219013779020004,,2014,72,2,147,257,1,2,,1,1,,1000,,,,,2015-03-11 14:22:30,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832032489998,219013662020004,,2014,72,3,49,1,1,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832533489998,219013779020004,,2014,72,2,147,257,2,2,,1,1,,1000,,,,,2015-03-11 14:22:30,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832534489998,219013779020004,,2014,72,2,147,257,3,2,,1,1,,1000,,,,,2015-03-11 14:22:30,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832535489998,219013779020004,,2014,72,2,147,257,4,2,,1,1,,1000,,,,,2015-03-11 14:22:30,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832033489998,219013662020004,,2014,72,3,49,1,2,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832034489998,219013662020004,,2014,72,3,49,1,3,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832035489998,219013662020004,,2014,72,3,49,1,4,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831177489998,219013470020004,,2014,72,3,49,2,1,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831178489998,219013470020004,,2014,72,3,49,2,2,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831179489998,219013470020004,,2014,72,3,49,2,3,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831180489998,219013470020004,,2014,72,3,49,2,4,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831867489998,219013628020004,,2014,72,3,49,3,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831868489998,219013628020004,,2014,72,3,49,3,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831869489998,219013628020004,,2014,72,3,49,3,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831870489998,219013628020004,,2014,72,3,49,3,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831647489998,219013582020004,,2014,72,3,49,4,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831648489998,219013582020004,,2014,72,3,49,4,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831649489998,219013582020004,,2014,72,3,49,4,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831650489998,219013582020004,,2014,72,3,49,4,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831777489998,219013609020004,,2014,72,3,49,5,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831778489998,219013609020004,,2014,72,3,49,5,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831779489998,219013609020004,,2014,72,3,49,5,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831780489998,219013609020004,,2014,72,3,49,5,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831527489998,219013557020004,,2014,72,3,49,6,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831528489998,219013557020004,,2014,72,3,49,6,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831529489998,219013557020004,,2014,72,3,49,6,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831530489998,219013557020004,,2014,72,3,49,6,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831827489998,219013620020004,,2014,72,3,49,7,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831828489998,219013620020004,,2014,72,3,49,7,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831829489998,219013620020004,,2014,72,3,49,7,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831830489998,219013620020004,,2014,72,3,49,7,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832092489998,219013674020004,,2014,72,3,49,8,1,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832093489998,219013674020004,,2014,72,3,49,8,2,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832094489998,219013674020004,,2014,72,3,49,8,3,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832095489998,219013674020004,,2014,72,3,49,8,4,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831327489998,219013506020004,,2014,72,3,49,9,1,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831328489998,219013506020004,,2014,72,3,49,9,2,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831329489998,219013506020004,,2014,72,3,49,9,3,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831330489998,219013506020004,,2014,72,3,49,9,4,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831222489998,219013479020004,,2014,72,3,49,10,1,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831223489998,219013479020004,,2014,72,3,49,10,2,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831224489998,219013479020004,,2014,72,3,49,10,3,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831225489998,219013479020004,,2014,72,3,49,10,4,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832087489998,219013673020004,,2014,72,3,49,11,1,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832088489998,219013673020004,,2014,72,3,49,11,2,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832089489998,219013673020004,,2014,72,3,49,11,3,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832090489998,219013673020004,,2014,72,3,49,11,4,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832102489998,219013676020004,,2014,72,3,49,12,1,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832103489998,219013676020004,,2014,72,3,49,12,2,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832104489998,219013676020004,,2014,72,3,49,12,3,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311832105489998,219013676020004,,2014,72,3,49,12,4,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312735355489998,219013688020004,,2014,72,3,49,13,1,1,,1,1,,1000,20,5,0.0,,2015-03-17 14:19:00,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312735356489998,219013688020004,,2014,72,3,49,13,2,1,,1,1,,1000,16,20,0.0,,2015-03-17 14:19:00,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312735357489998,219013688020004,,2014,72,3,49,13,3,1,,1,1,,1000,0,0,0.0,,2015-03-17 14:19:00,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831582489998,219013569020004,,2014,72,3,49,14,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312735358489998,219013688020004,,2014,72,3,49,13,4,1,,1,1,,1000,15,60,0.0,,2015-03-17 14:19:00,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831583489998,219013569020004,,2014,72,3,49,14,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831584489998,219013569020004,,2014,72,3,49,14,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831585489998,219013569020004,,2014,72,3,49,14,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831742489998,219013602020004,,2014,72,3,49,15,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831743489998,219013602020004,,2014,72,3,49,15,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831744489998,219013602020004,,2014,72,3,49,15,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831745489998,219013602020004,,2014,72,3,49,15,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831342489998,219013510020004,,2014,72,3,49,16,1,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831343489998,219013510020004,,2014,72,3,49,16,2,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831344489998,219013510020004,,2014,72,3,49,16,3,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831345489998,219013510020004,,2014,72,3,49,16,4,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831692489998,219013591020004,,2014,72,3,49,17,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831693489998,219013591020004,,2014,72,3,49,17,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831694489998,219013591020004,,2014,72,3,49,17,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831695489998,219013591020004,,2014,72,3,49,17,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831352489998,219013512020004,,2014,72,3,49,18,1,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831353489998,219013512020004,,2014,72,3,49,18,2,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831354489998,219013512020004,,2014,72,3,49,18,3,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831355489998,219013512020004,,2014,72,3,49,18,4,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831762489998,219013606020004,,2014,72,3,49,19,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831763489998,219013606020004,,2014,72,3,49,19,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831764489998,219013606020004,,2014,72,3,49,19,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831765489998,219013606020004,,2014,72,3,49,19,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312720996489998,219013498020004,,2014,72,3,49,20,1,1,,1,1,,1200,20,275,0.0,,2015-03-17 14:18:57,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312720997489998,219013498020004,,2014,72,3,49,20,2,1,,2,2,,2000,24,180,0.0,,2015-03-17 14:18:57,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312720998489998,219013498020004,,2014,72,3,49,20,3,1,,2,2,,2000,24,300,0.0,,2015-03-17 14:18:57,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
312720999489998,219013498020004,,2014,72,3,49,20,4,1,,2,2,,2000,15,283,0.0,,2015-03-17 14:18:57,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831887489998,219013632020004,,2014,72,3,49,21,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831888489998,219013632020004,,2014,72,3,49,21,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831889489998,219013632020004,,2014,72,3,49,21,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831890489998,219013632020004,,2014,72,3,49,21,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831542489998,219013561020004,,2014,72,3,49,22,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831543489998,219013561020004,,2014,72,3,49,22,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831544489998,219013561020004,,2014,72,3,49,22,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831545489998,219013561020004,,2014,72,3,49,22,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831547489998,219013562020004,,2014,72,3,49,23,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831548489998,219013562020004,,2014,72,3,49,23,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831549489998,219013562020004,,2014,72,3,49,23,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831550489998,219013562020004,,2014,72,3,49,23,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831137489998,219013459020004,,2014,72,3,49,24,1,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831138489998,219013459020004,,2014,72,3,49,24,2,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831139489998,219013459020004,,2014,72,3,49,24,3,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831140489998,219013459020004,,2014,72,3,49,24,4,2,,1,1,,1000,,,,,2015-03-11 14:22:23,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831587489998,219013570020004,,2014,72,3,49,25,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831588489998,219013570020004,,2014,72,3,49,25,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831589489998,219013570020004,,2014,72,3,49,25,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831590489998,219013570020004,,2014,72,3,49,25,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831837489998,219013622020004,,2014,72,3,49,26,1,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831838489998,219013622020004,,2014,72,3,49,26,2,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831839489998,219013622020004,,2014,72,3,49,26,3,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831840489998,219013622020004,,2014,72,3,49,26,4,2,,1,1,,1000,,,,,2015-03-11 14:22:26,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831962489998,219013647020004,,2014,72,3,49,27,1,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831963489998,219013647020004,,2014,72,3,49,27,2,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831964489998,219013647020004,,2014,72,3,49,27,3,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831965489998,219013647020004,,2014,72,3,49,27,4,2,,1,1,,1000,,,,,2015-03-11 14:22:27,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831592489998,219013571020004,,2014,72,3,49,28,1,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831593489998,219013571020004,,2014,72,3,49,28,2,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831594489998,219013571020004,,2014,72,3,49,28,3,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831595489998,219013571020004,,2014,72,3,49,28,4,2,,1,1,,1000,,,,,2015-03-11 14:22:25,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831392489998,219013520020004,,2014,72,3,49,29,1,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831393489998,219013520020004,,2014,72,3,49,29,2,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831394489998,219013520020004,,2014,72,3,49,29,3,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831395489998,219013520020004,,2014,72,3,49,29,4,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831452489998,219013537020004,,2014,72,3,49,30,1,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
311831453489998,219013537020004,,2014,72,3,49,30,2,2,,1,1,,1000,,,,,2015-03-11 14:22:24,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
