CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
618817807126144,480540195489998,2018,72,9,5,7,5,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618823249126144,480540313489998,2018,72,11,1,21,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618823540126144,480540321489998,2018,72,11,2,6,3,2018,1,,2,2019-03-01 12:50:13,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618823571126144,480540325489998,2018,72,11,4,5,4,2018,1,,2,2019-03-01 12:50:13,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821618126144,480540278489998,2018,72,13,8,21,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821231126144,480540273489998,2018,72,13,9,16,8,2018,1,,1,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821334126144,480540274489998,2018,72,13,16,18,4,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618820589126144,480540258489998,2018,72,13,17,17,4,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618821205126144,480540272489998,2018,72,13,18,12,3,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816755126144,480540171489998,2018,72,15,2,21,12,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820228126144,480540251489998,2018,72,17,1,8,5,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618818046126144,480540205489998,2018,72,19,1,9,5,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618818188126144,480540210489998,2018,72,19,4,25,10,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618818014126144,480540203489998,2018,72,21,5,30,4,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822766126144,480540304489998,2018,72,23,2,14,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822638126144,480540301489998,2018,72,23,10,17,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618823193126144,480540310489998,2018,72,23,14,15,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822170126144,480540290489998,2018,72,23,24,21,12,2018,1,,1,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817344126144,480540181489998,2018,72,25,1,1,11,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817163126144,480540177489998,2018,72,25,2,2,10,2018,1,,1,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822259126144,480540293489998,2018,72,27,4,19,7,2018,1,,1,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822705126144,480540302489998,2018,72,27,5,14,3,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821868126144,480540285489998,2018,72,27,6,11,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822286126144,480540294489998,2018,72,27,7,23,1,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816832126144,480540172489998,2018,72,29,5,2,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816719126144,480540169489998,2018,72,29,6,4,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618817569126144,480540186489998,2018,72,35,6,24,1,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816085126144,480540140489998,2018,72,37,16,20,12,2017,1,,2,2019-03-01 12:50:11,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618818959126144,480540230489998,2018,72,39,2,15,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819170126144,480540234489998,2018,72,39,4,11,9,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819283126144,480540236489998,2018,72,39,7,22,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819052126144,480540231489998,2018,72,39,8,27,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819375126144,480540237489998,2018,72,39,9,13,9,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817695126144,480540190489998,2018,72,41,1,24,4,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817426126144,480540183489998,2018,72,41,2,16,4,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618817725126144,480540191489998,2018,72,41,3,16,6,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618817936126144,480540200489998,2018,72,43,1,16,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618818097126144,480540206489998,2018,72,43,2,23,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817842126144,480540196489998,2018,72,43,6,16,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618818275126144,480540212489998,2018,72,43,7,15,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618818420126144,480540219489998,2018,72,47,1,7,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618818328126144,480540218489998,2018,72,51,5,30,4,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816111126144,480540149489998,2018,72,53,7,25,4,2018,1,,2,2019-03-01 12:50:11,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618816333126144,480540155489998,2018,72,53,10,3,5,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618816281126144,480540151489998,2018,72,53,15,25,4,2018,1,,2,2019-03-01 12:50:11,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618819852126144,480540246489998,2018,72,53,17,9,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820985126144,480540266489998,2018,72,55,10,11,12,2017,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821028126144,480540267489998,2018,72,55,11,1,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820890126144,480540263489998,2018,72,55,13,8,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820485126144,480540257489998,2018,72,55,19,6,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618817263126144,480540178489998,2018,72,57,7,5,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820147126144,480540250489998,2018,72,59,6,30,1,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618820080126144,480540249489998,2018,72,59,9,12,12,2017,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819693126144,480540243489998,2018,72,59,11,31,1,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822048126144,480540288489998,2018,72,65,3,23,1,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822731126144,480540303489998,2018,72,67,2,14,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816307126144,480540152489998,2018,72,69,3,21,12,2017,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618822970126144,480540307489998,2018,72,71,3,1,8,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618823451126144,480540318489998,2018,72,71,8,17,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618823352126144,480540317489998,2018,72,71,10,13,3,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819503126144,480540238489998,2018,72,73,2,17,10,2018,7,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
618818496126144,480540222489998,2018,72,75,10,13,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821679126144,480540280489998,2018,72,79,5,5,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821796126144,480540284489998,2018,72,81,1,10,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821653126144,480540279489998,2018,72,81,3,1,3,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821961126144,480540286489998,2018,72,81,7,27,2,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822127126144,480540289489998,2018,72,81,9,31,7,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822197126144,480540292489998,2018,72,81,10,1,3,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822331126144,480540295489998,2018,72,83,1,28,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822498126144,480540299489998,2018,72,83,3,19,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618816469126144,480540163489998,2018,72,85,5,1,11,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:21,6,3,,3,3,1,4,2,1234,24.0,1
618817370126144,480540182489998,2018,72,87,6,27,8,2018,1,,1,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819249126144,480540235489998,2018,72,91,2,19,12,2017,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618819719126144,480540244489998,2018,72,91,4,13,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822022126144,480540287489998,2018,72,93,2,27,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618822357126144,480540296489998,2018,72,93,5,5,4,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821416126144,480540275489998,2018,72,93,7,18,9,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618821734126144,480540281489998,2018,72,93,8,20,6,2018,1,,2,2019-03-01 12:50:12,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
618825431126144,480540026489998,2018,72,97,1,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824969126144,480539994489998,2018,72,97,2,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623774290487,480540065489998,2018,72,97,3,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:21,6,3,,3,3,0,4,2,1234,24.0,1
618825893126144,480540057489998,2018,72,97,4,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825475126144,480540028489998,2018,72,97,5,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827477126144,480540132489998,2018,72,97,6,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618826157126144,480540072489998,2018,72,97,7,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826179126144,480540073489998,2018,72,97,8,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825849126144,480540055489998,2018,72,97,9,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826311126144,480540079489998,2018,72,97,10,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827323126144,480540125489998,2018,72,97,11,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618826355126144,480540081489998,2018,72,97,12,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827015126144,480540111489998,2018,72,97,13,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824133126144,480539954489998,2018,72,97,14,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827103126144,480540115489998,2018,72,97,15,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618824815126144,480539985489998,2018,72,97,16,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825211126144,480540011489998,2018,72,97,17,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825387126144,480540024489998,2018,72,97,18,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824067126144,480539951489998,2018,72,97,19,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623642290487,480540045489998,2018,72,97,20,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825255126144,480540013489998,2018,72,97,21,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824089126144,480539952489998,2018,72,97,22,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827455126144,480540131489998,2018,72,97,23,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618827389126144,480540128489998,2018,72,97,24,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618825629126144,480540041489998,2018,72,97,25,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826751126144,480540099489998,2018,72,97,26,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623708290487,480540052489998,2018,72,97,27,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824045126144,480539950489998,2018,72,97,29,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824727126144,480539981489998,2018,72,97,30,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826861126144,480540104489998,2018,72,97,31,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825563126144,480540035489998,2018,72,97,32,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827169126144,480540118489998,2018,72,97,33,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618823935126144,480539945489998,2018,72,97,34,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825167126144,480540009489998,2018,72,97,35,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826201126144,480540074489998,2018,72,97,36,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827037126144,480540112489998,2018,72,97,37,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618824991126144,480539995489998,2018,72,97,38,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824001126144,480539948489998,2018,72,97,40,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623246290487,480539993489998,2018,72,97,41,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824551126144,480539973489998,2018,72,97,42,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824947126144,480539991489998,2018,72,97,43,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826245126144,480540076489998,2018,72,97,44,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824199126144,480539957489998,2018,72,97,45,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827411126144,480540129489998,2018,72,97,46,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618824705126144,480539980489998,2018,72,97,47,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826641126144,480540094489998,2018,72,97,48,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824573126144,480539974489998,2018,72,97,49,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825233126144,480540012489998,2018,72,97,50,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824617126144,480539976489998,2018,72,97,51,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623686290487,480540051489998,2018,72,97,52,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826091126144,480540069489998,2018,72,97,53,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:21,6,3,,3,3,0,4,2,1234,24.0,1
809623268290487,480539999489998,2018,72,97,54,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824309126144,480539962489998,2018,72,97,55,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824881126144,480539988489998,2018,72,97,56,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826883126144,480540105489998,2018,72,97,57,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826465126144,480540086489998,2018,72,97,58,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824749126144,480539982489998,2018,72,97,59,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827499126144,480540133489998,2018,72,97,60,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
809623620290487,480540039489998,2018,72,97,61,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623466290487,480540022489998,2018,72,97,62,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826399126144,480540083489998,2018,72,97,63,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826773126144,480540100489998,2018,72,97,64,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824837126144,480539986489998,2018,72,97,65,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623224290487,480539992489998,2018,72,97,66,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824375126144,480539965489998,2018,72,97,67,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824177126144,480539956489998,2018,72,97,68,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824507126144,480539971489998,2018,72,97,69,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825783126144,480540050489998,2018,72,97,70,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824243126144,480539959489998,2018,72,97,71,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825541126144,480540034489998,2018,72,97,72,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825013126144,480539996489998,2018,72,97,73,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825079126144,480540002489998,2018,72,97,74,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623510290487,480540029489998,2018,72,97,75,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825717126144,480540047489998,2018,72,97,76,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825607126144,480540040489998,2018,72,97,77,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825585126144,480540036489998,2018,72,97,78,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618827367126144,480540127489998,2018,72,97,79,1,9,2018,1,,2,2020-12-15 06:41:01,2025-01-10 15:14:22,6,3,,3,3,0,4,2,1234,24.0,1
618826025126144,480540066489998,2018,72,97,80,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:21,6,3,,3,3,0,4,2,1234,24.0,1
618826443126144,480540085489998,2018,72,97,81,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825519126144,480540033489998,2018,72,97,82,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825761126144,480540049489998,2018,72,97,83,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618826597126144,480540092489998,2018,72,97,84,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825035126144,480539997489998,2018,72,97,85,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825673126144,480540043489998,2018,72,97,86,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618824023126144,480539949489998,2018,72,97,87,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
618825189126144,480540010489998,2018,72,97,88,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
809623488290487,480540023489998,2018,72,97,89,1,9,2018,1,,2,2020-12-15 06:41:00,2025-01-10 15:14:19,6,3,,3,3,0,4,2,1234,24.0,1
